Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_1_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 01/13  14:00:00,,,,,,,,,16201765.3379203,0.0,5466146.932060147 
 01/13  15:00:00,,,,,,,,,15982113.155928148,0.0,7375290.594931393 
 01/13  16:00:00,,,,,,,,,17310527.698196813,0.0,4566240.878071144 
 01/13  17:00:00,,,,,,,,,18302393.306859665,0.0,7375445.56159701 
 01/13  18:00:00,,,,,,,,,18437477.335853633,0.0,7843832.780601185 
 01/13  19:00:00,,,,,,,,,18379332.48362428,0.0,7843911.834031523 
 01/13  20:00:00,,,,,,,,,117841.9793359734,0.0,7843267.6956758015 
 01/13  21:00:00,,,,,,,,,1556196.1583563092,0.0,9377213.241872992 
 01/13  22:00:00,,,,,,,,,2610918.844653119,0.0,9173666.26842153 
 01/13  23:00:00,,,,,,,,,3176171.521545625,0.0,8064614.939064788 
 01/13  24:00:00,3.06875,2.360416666666667,2.8358289344863543,17.5625,42.393229166666664,170.73626714161264,-19.046546298866534,53826458.551953256,3478294.353725996,0.0,7767214.541070057 
 01/14  01:00:00,,,,,,,,,3698566.053013979,0.0,4566240.878071144 
 01/14  02:00:00,,,,,,,,,3945937.078014626,0.0,4566240.878071144 
 01/14  03:00:00,,,,,,,,,4222608.492590019,0.0,7220930.59174523 
 01/14  04:00:00,,,,,,,,,4522789.306070296,0.0,4566240.878071144 
 01/14  05:00:00,,,,,,,,,4751996.856830417,0.0,4566240.878071144 
 01/14  06:00:00,,,,,,,,,4902238.863341803,0.0,4566240.878071144 
 01/14  07:00:00,,,,,,,,,5020334.790554589,0.0,7767561.131863259 
 01/14  08:00:00,,,,,,,,,29595965.709879123,6220.541420913403,9141145.060621079 
 01/14  09:00:00,,,,,,,,,24754980.257259376,0.0,10280732.639767706 
 01/14  10:00:00,,,,,,,,,22512058.82483785,0.0,8202566.136690918 
 01/14  11:00:00,,,,,,,,,20847864.285071272,0.0,7375134.110659656 
 01/14  12:00:00,,,,,,,,,19679702.747105382,0.0,6489279.9425855605 
 01/14  13:00:00,,,,,,,,,18852963.438574415,0.0,5452151.224682752 
 01/14  14:00:00,,,,,,,,,17431122.963419285,0.0,7375297.107758201 
 01/14  15:00:00,,,,,,,,,15162388.8530791,0.0,4566240.878071144 
 01/14  16:00:00,,,,,,,,,14909545.266460087,0.0,7375454.59730346 
 01/14  17:00:00,,,,,,,,,16911787.577880427,0.0,4566240.878071144 
 01/14  18:00:00,,,,,,,,,17412388.44921584,0.0,9563095.608544737 
 01/14  19:00:00,,,,,,,,,17088341.00043022,0.0,9402712.04913393 
 01/14  20:00:00,,,,,,,,,0.0,0.0,7843512.6721755825 
 01/14  21:00:00,,,,,,,,,402231.6506365859,0.0,7844146.209773978 
 01/14  22:00:00,,,,,,,,,1135831.9461662532,0.0,7767250.3665411305 
 01/14  23:00:00,,,,,,,,,1624055.8666627912,0.0,7767954.78798997 
 01/14  24:00:00,5.563020833333333,5.42812377901065,5.493702489177221,8.604166666666666,10.083333333333334,170.65195738833927,-18.899251516885062,51309312.01956747,1982081.0972838001,0.0,7767517.377780603 
 01/15  01:00:00,,,,,,,,,2197431.8386859028,0.0,7220725.078550807 
 01/15  02:00:00,,,,,,,,,2343331.7229996827,0.0,4566240.878071144 
 01/15  03:00:00,,,,,,,,,2533303.396857178,0.0,4566240.878071144 
 01/15  04:00:00,,,,,,,,,2701725.87435255,0.0,4566240.878071144 
 01/15  05:00:00,,,,,,,,,2818237.6061076876,0.0,7220856.104496245 
 01/15  06:00:00,,,,,,,,,2940343.62733481,0.0,4566240.878071144 
 01/15  07:00:00,,,,,,,,,3063328.1611162946,0.0,7767205.675580013 
 01/15  08:00:00,,,,,,,,,25934124.984989002,137735.74482910457,7767456.248721366 
 01/15  09:00:00,,,,,,,,,21711047.977140404,0.0,10428916.468631687 
 01/15  10:00:00,,,,,,,,,19763597.20535241,0.0,9612159.844037028 
 01/15  11:00:00,,,,,,,,,18433549.384433787,0.0,5755878.267956981 
 01/15  12:00:00,,,,,,,,,17343581.14970198,0.0,6185512.471538682 
 01/15  13:00:00,,,,,,,,,16295711.90015865,0.0,7375124.682232204 
 01/15  14:00:00,,,,,,,,,15156773.245203733,0.0,4566240.878071144 
 01/15  15:00:00,,,,,,,,,14108723.486842375,0.0,7375150.073656711 
 01/15  16:00:00,,,,,,,,,14382981.783437954,0.0,4566240.878071144 
 01/15  17:00:00,,,,,,,,,15311850.90866533,0.0,7375226.068602487 
 01/15  18:00:00,,,,,,,,,15412752.214095218,0.0,7843529.781934526 
 01/15  19:00:00,,,,,,,,,15247108.88761293,0.0,7844042.317685838 
 01/15  20:00:00,,,,,,,,,0.0,0.0,8650576.799941085 
 01/15  21:00:00,,,,,,,,,1962.6507472560006,0.0,10181760.255049977 
 01/15  22:00:00,,,,,,,,,509680.720847927,0.0,7897141.049255356 
 01/15  23:00:00,,,,,,,,,1293017.0307183247,0.0,7767201.818170363 
 01/15  24:00:00,7.416666666666665,7.193229105955517,7.307908671614335,7.28125,4.541666666666667,170.56979818230636,-18.745947716647326,53859513.37127884,1793251.0613712338,0.0,7767776.545104618 
 01/16  01:00:00,,,,,,,,,2146648.3463359186,0.0,4566240.878071144 
 01/16  02:00:00,,,,,,,,,2560472.3706531357,0.0,4566240.878071144 
 01/16  03:00:00,,,,,,,,,2949605.314384371,0.0,7220897.082907874 
 01/16  04:00:00,,,,,,,,,3410833.589418991,0.0,4566240.878071144 
 01/16  05:00:00,,,,,,,,,3912642.3459867868,0.0,4566240.878071144 
 01/16  06:00:00,,,,,,,,,4351492.449247735,0.0,5159100.788858903 
 01/16  07:00:00,,,,,,,,,4919845.902597156,0.0,9173631.39927324 
 01/16  08:00:00,,,,,,,,,28883336.18960831,10319.424752529863,8850305.35711392 
 01/16  09:00:00,,,,,,,,,24651487.774157636,0.0,8203141.897136187 
 01/16  10:00:00,,,,,,,,,22126429.977898285,0.0,9684304.407330746 
 01/16  11:00:00,,,,,,,,,18780686.62578288,0.0,6225838.793632047 
 01/16  12:00:00,,,,,,,,,16517671.304001864,0.0,7375125.188121674 
 01/16  13:00:00,,,,,,,,,15249016.208377562,0.0,4566240.878071144 
 01/16  14:00:00,,,,,,,,,12639706.67959542,0.0,7375143.31843214 
 01/16  15:00:00,,,,,,,,,8523261.343797907,0.0,4566240.878071144 
 01/16  16:00:00,,,,,,,,,9979019.262703476,0.0,7375212.051225498 
 01/16  17:00:00,,,,,,,,,15532929.363113318,0.0,6840489.921573311 
 01/16  18:00:00,,,,,,,,,17377495.14649299,0.0,8469755.343339723 
 01/16  19:00:00,,,,,,,,,18175281.5230901,0.0,7844020.844056034 
 01/16  20:00:00,,,,,,,,,485659.29003928765,0.0,7843348.428985967 
 01/16  21:00:00,,,,,,,,,2961218.762281802,0.0,7844236.771688462 
 01/16  22:00:00,,,,,,,,,4328709.643115224,0.0,7767222.06744501 
 01/16  23:00:00,,,,,,,,,5219876.255703316,0.0,7800512.453657779 
 01/16  24:00:00,5.098958333333333,3.5942708333333333,4.4114609533486,16.8984375,99.90104166666667,170.48986503256413,-18.586697765071545,52230541.48426155,5917234.559381876,0.0,9173984.673014913 
 01/17  01:00:00,,,,,,,,,6123067.527431794,0.0,6024281.269867979 
 01/17  02:00:00,,,,,,,,,6388321.970842527,0.0,4566240.878071144 
 01/17  03:00:00,,,,,,,,,6624350.119033216,0.0,4566240.878071144 
 01/17  04:00:00,,,,,,,,,6791405.731245871,0.0,7220902.230865087 
 01/17  05:00:00,,,,,,,,,7184389.201894349,0.0,4566240.878071144 
 01/17  06:00:00,,,,,,,,,7515961.645419065,0.0,4566240.878071144 
 01/17  07:00:00,,,,,,,,,7659851.38412722,0.0,7768094.4635242205 
 01/17  08:00:00,,,,,,,,,30295711.543347836,0.0,7767289.384762814 
 01/17  09:00:00,,,,,,,,,27222892.85353633,0.0,11839917.366438044 
 01/17  10:00:00,,,,,,,,,23377437.94492366,0.0,8203141.693855666 
 01/17  11:00:00,,,,,,,,,20417485.08408845,0.0,7375251.918947275 
 01/17  12:00:00,,,,,,,,,18088022.05857541,0.0,4566240.878071144 
 01/17  13:00:00,,,,,,,,,16572687.780048165,0.0,7375390.757841457 
 01/17  14:00:00,,,,,,,,,13353094.54378551,0.0,4566240.878071144 
 01/17  15:00:00,,,,,,,,,8799623.02729689,0.0,7375580.3052880075 
 01/17  16:00:00,,,,,,,,,9949241.332602143,0.0,7375709.420973343 
 01/17  17:00:00,,,,,,,,,14965621.610104734,0.0,4566240.878071144 
 01/17  18:00:00,,,,,,,,,16458786.175547915,0.0,7844177.307607178 
 01/17  19:00:00,,,,,,,,,16642226.542457603,0.0,8501138.272690073 
 01/17  20:00:00,,,,,,,,,27758.80696307661,0.0,10180964.71427082 
 01/17  21:00:00,,,,,,,,,548105.376528012,0.0,8125580.35259973 
 01/17  22:00:00,,,,,,,,,1388954.0770604357,0.0,7767463.3796997685 
 01/17  23:00:00,,,,,,,,,1950386.0344362028,0.0,7768059.793954793 
 01/17  24:00:00,4.892708333333334,1.05625,3.2070980831057425,17.940104166666668,116.7421875,170.4122304094823,-18.421566874397623,52788710.23505019,2267558.2467518253,0.0,7767274.777412297 
 01/18  01:00:00,,,,,,,,,2457201.1119108256,0.0,4566240.878071144 
 01/18  02:00:00,,,,,,,,,2705698.2369145565,0.0,7220360.646132939 
 01/18  03:00:00,,,,,,,,,2962756.532217502,0.0,4566240.878071144 
 01/18  04:00:00,,,,,,,,,3172755.576851109,0.0,4566240.878071144 
 01/18  05:00:00,,,,,,,,,3366641.2328979354,0.0,4566240.878071144 
 01/18  06:00:00,,,,,,,,,3562456.8247721274,0.0,7220916.559453111 
 01/18  07:00:00,,,,,,,,,3725062.8023101036,0.0,7767322.720540097 
 01/18  08:00:00,,,,,,,,,26665385.18467962,104990.05622345812,7768000.495286466 
 01/18  09:00:00,,,,,,,,,22662642.022697076,0.0,8202902.112492861 
 01/18  10:00:00,,,,,,,,,20559056.95742183,0.0,11840163.94050682 
 01/18  11:00:00,,,,,,,,,20056721.52783671,0.0,4566240.878071144 
 01/18  12:00:00,,,,,,,,,17637064.907529887,0.0,7375133.83804764 
 01/18  13:00:00,,,,,,,,,15824364.894950155,0.0,4566240.878071144 
 01/18  14:00:00,,,,,,,,,14426614.260046002,0.0,7375189.547419038 
 01/18  15:00:00,,,,,,,,,13565067.537958859,0.0,6768114.395722678 
 01/18  16:00:00,,,,,,,,,14973234.111044887,0.0,5173422.377372339 
 01/18  17:00:00,,,,,,,,,16406229.352906436,0.0,7375452.918446291 
 01/18  18:00:00,,,,,,,,,16954937.421489805,0.0,7843981.601245665 
 01/18  19:00:00,,,,,,,,,17119708.526798263,0.0,7843552.503832082 
 01/18  20:00:00,,,,,,,,,23597.44686401017,0.0,7843270.855803417 
 01/18  21:00:00,,,,,,,,,1331085.0420991508,0.0,7843690.502602155 
 01/18  22:00:00,,,,,,,,,2805910.610949134,0.0,8887232.573538715 
 01/18  23:00:00,,,,,,,,,3436314.2011651783,0.0,9173590.183828017 
 01/18  24:00:00,5.970833333333334,4.354166666666667,5.196779006561114,13.1640625,5.416666666666667,170.33696363964748,-18.25062253891383,53796326.21720669,4005486.148703271,0.0,8443733.82990658 
 01/19  01:00:00,,,,,,,,,4709693.444091158,0.0,4566240.878071144 
 01/19  02:00:00,,,,,,,,,5318280.305217136,0.0,4566240.878071144 
 01/19  03:00:00,,,,,,,,,6032336.639742982,0.0,4566240.878071144 
 01/19  04:00:00,,,,,,,,,6432060.652701937,0.0,7220928.072377293 
 01/19  05:00:00,,,,,,,,,6341389.382121342,0.0,4566240.878071144 
 01/19  06:00:00,,,,,,,,,6287030.041770494,0.0,4566240.878071144 
 01/19  07:00:00,,,,,,,,,6461833.877676671,0.0,7767349.255368046 
 01/19  08:00:00,,,,,,,,,29041459.992676623,0.0,7766994.478334906 
 01/19  09:00:00,,,,,,,,,26275640.2928577,0.0,11840136.351043124 
 01/19  10:00:00,,,,,,,,,22923059.938578002,0.0,8202597.180866508 
 01/19  11:00:00,,,,,,,,,20256625.78496112,0.0,7375729.923761997 
 01/19  12:00:00,,,,,,,,,18399293.43718259,0.0,4566240.878071144 
 01/19  13:00:00,,,,,,,,,17273402.350954954,0.0,7375507.956829099 
 01/19  14:00:00,,,,,,,,,15243752.57291045,0.0,5223097.034172358 
 01/19  15:00:00,,,,,,,,,14842967.73148102,0.0,6718480.307600174 
 01/19  16:00:00,,,,,,,,,16536315.29970227,0.0,7375215.4383187285 
 01/19  17:00:00,,,,,,,,,17782561.112212807,0.0,4566240.878071144 
 01/19  18:00:00,,,,,,,,,18018255.920034233,0.0,7843560.591645928 
 01/19  19:00:00,,,,,,,,,17819800.134274833,0.0,9444488.051681977 
 01/19  20:00:00,,,,,,,,,1524194.552169934,0.0,9521022.393824592 
 01/19  21:00:00,,,,,,,,,4179048.5699386112,0.0,7843482.84352728 
 01/19  22:00:00,,,,,,,,,2755538.042467771,0.0,7767983.489229068 
 01/19  23:00:00,,,,,,,,,2282786.6524626026,0.0,7767434.249731507 
 01/19  24:00:00,4.728645833333332,2.7604166666666665,3.8356967705577554,20.588541666666668,45.817708333333336,170.26413080675835,-18.073934469777765,51475683.01566493,2528427.7013954627,0.0,7767290.659635665 
 01/20  01:00:00,,,,,,,,,2459987.948461811,0.0,4566240.878071144 
 01/20  02:00:00,,,,,,,,,2557596.2085060654,0.0,7220620.889124811 
 01/20  03:00:00,,,,,,,,,2760467.7514269287,0.0,4566240.878071144 
 01/20  04:00:00,,,,,,,,,2857014.273491486,0.0,4566240.878071144 
 01/20  05:00:00,,,,,,,,,3012190.317683858,0.0,4566240.878071144 
 01/20  06:00:00,,,,,,,,,3084779.43877696,0.0,7220941.689102372 
 01/20  07:00:00,,,,,,,,,3137703.624089754,0.0,7767925.14316959 
 01/20  08:00:00,,,,,,,,,25998875.886396978,112611.1504433273,7767689.523925669 
 01/20  09:00:00,,,,,,,,,21797991.214573015,0.0,8590553.944472898 
 01/20  10:00:00,,,,,,,,,18940032.800548535,0.0,11452127.236047557 
 01/20  11:00:00,,,,,,,,,16705436.894006575,0.0,4566240.878071144 
 01/20  12:00:00,,,,,,,,,15018445.587666865,0.0,7375786.007521365 
 01/20  13:00:00,,,,,,,,,13629166.910888104,0.0,4566240.878071144 
 01/20  14:00:00,,,,,,,,,11040378.122130342,0.0,7375809.6874504555 
 01/20  15:00:00,,,,,,,,,7582625.274720985,0.0,7375648.186350543 
 01/20  16:00:00,,,,,,,,,7702873.876342377,0.0,4566240.878071144 
 01/20  17:00:00,,,,,,,,,12981500.845649047,0.0,7375443.512308231 
 01/20  18:00:00,,,,,,,,,14776656.888921017,0.0,7844335.031057855 
 01/20  19:00:00,,,,,,,,,15316086.618302291,0.0,7843495.532580819 
 01/20  20:00:00,,,,,,,,,0.0,0.0,7843292.949233041 
 01/20  21:00:00,,,,,,,,,356201.86632817413,0.0,8523420.107820831 
 01/20  22:00:00,,,,,,,,,1414357.221594131,0.0,9173644.713076176 
 01/20  23:00:00,,,,,,,,,2400562.749635952,0.0,8898566.924961384 
 01/20  24:00:00,7.680729166666667,3.7843749999999994,5.804442118194583,17.619791666666668,92.41666666666667,170.19379465891816,-17.891574528094953,53811668.229675055,3118400.6267519444,0.0,7767536.326422576 
 01/21  01:00:00,,,,,,,,,3564227.5968025504,0.0,4566240.878071144 
 01/21  02:00:00,,,,,,,,,3971210.238476579,0.0,4566240.878071144 
 01/21  03:00:00,,,,,,,,,4243020.153137412,0.0,4566240.878071144 
 01/21  04:00:00,,,,,,,,,4460937.295728337,0.0,7220939.394739104 
 01/21  05:00:00,,,,,,,,,4628656.7501173895,0.0,4566240.878071144 
 01/21  06:00:00,,,,,,,,,4626973.91110422,0.0,4566240.878071144 
 01/21  07:00:00,,,,,,,,,4673588.181587424,0.0,7767221.0519505255 
 01/21  08:00:00,,,,,,,,,28233598.24974706,31835.841212215593,8312550.071221527 
 01/21  09:00:00,,,,,,,,,23721112.91956256,0.0,11221156.745981103 
 01/21  10:00:00,,,,,,,,,20846885.579095293,0.0,8202333.697277885 
 01/21  11:00:00,,,,,,,,,18456359.849152923,0.0,7375705.774774265 
 01/21  12:00:00,,,,,,,,,16658108.675619453,0.0,4566240.878071144 
 01/21  13:00:00,,,,,,,,,15481346.066084199,0.0,7375729.577780893 
 01/21  14:00:00,,,,,,,,,13319321.907530472,0.0,7375753.329413564 
 01/21  15:00:00,,,,,,,,,11475834.517701235,0.0,4566240.878071144 
 01/21  16:00:00,,,,,,,,,13129494.544543294,0.0,7375777.074244729 
 01/21  17:00:00,,,,,,,,,15901440.198450768,0.0,4566240.878071144 
 01/21  18:00:00,,,,,,,,,16714830.911616262,0.0,8302118.066821622 
 01/21  19:00:00,,,,,,,,,19998016.32380875,0.0,10181148.409517065 
 01/21  20:00:00,,,,,,,,,1182944.197688907,0.0,8325659.046560563 
 01/21  21:00:00,,,,,,,,,3422420.068487862,0.0,7844146.0894935755 
 01/21  22:00:00,,,,,,,,,2993603.768921413,0.0,7767493.9966498595 
 01/21  23:00:00,,,,,,,,,2189944.836745958,0.0,7767259.25705559 
 01/21  24:00:00,5.961458333333333,3.5838541666666663,4.836664168273809,20.760416666666668,77.92708333333333,170.12601452269266,-17.703616656421854,51410789.35198947,2351174.8071041256,0.0,7767961.745644728 
 01/22  01:00:00,,,,,,,,,2310415.092598294,0.0,4648855.959991511 
 01/22  02:00:00,,,,,,,,,2530789.112585067,0.0,7138257.903315705 
 01/22  03:00:00,,,,,,,,,3479736.198439274,0.0,4566240.878071144 
 01/22  04:00:00,,,,,,,,,5724439.599998856,0.0,4566240.878071144 
 01/22  05:00:00,,,,,,,,,5739140.75836202,0.0,7220461.172382999 
 01/22  06:00:00,,,,,,,,,5699426.6964445915,0.0,4566240.878071144 
 01/22  07:00:00,,,,,,,,,6328462.8197734635,0.0,7767691.431708088 
 01/22  08:00:00,,,,,,,,,28301302.688486923,0.0,7767453.245622727 
 01/22  09:00:00,,,,,,,,,23857305.605887674,0.0,9484682.749879416 
 01/22  10:00:00,,,,,,,,,20812250.897246175,0.0,10556640.323742852 
 01/22  11:00:00,,,,,,,,,17748126.088492986,0.0,4566240.878071144 
 01/22  12:00:00,,,,,,,,,15473298.624038622,0.0,7375426.611350628 
 01/22  13:00:00,,,,,,,,,14198746.782180365,0.0,7289951.87923863 
 01/22  14:00:00,,,,,,,,,14063383.06861547,0.0,4651915.887739239 
 01/22  15:00:00,,,,,,,,,14809434.406497668,0.0,7375714.460230365 
 01/22  16:00:00,,,,,,,,,15584683.975262618,0.0,4566240.878071144 
 01/22  17:00:00,,,,,,,,,16043988.022984652,0.0,7375738.249899574 
 01/22  18:00:00,,,,,,,,,21433218.33011865,0.0,7843632.369968774 
 01/22  19:00:00,,,,,,,,,21996303.10630694,0.0,7844182.788573592 
 01/22  20:00:00,,,,,,,,,1788202.1746174935,0.0,7843264.9330004 
 01/22  21:00:00,,,,,,,,,2694962.592984776,0.0,9725034.13750882 
 01/22  22:00:00,,,,,,,,,1847617.4151415266,0.0,9131375.714865312 
 01/22  23:00:00,,,,,,,,,2284226.2900430746,0.0,7767703.149733589 
 01/22  24:00:00,6.459895833333332,4.8500000000000005,5.832915277655192,23.450520833333332,8.34375,170.06084622426587,-17.510136808863354,53834951.74762624,2786154.091005947,0.0,7767206.76751755 
 01/23  01:00:00,,,,,,,,,3445575.125962897,0.0,4566240.878071144 
 01/23  02:00:00,,,,,,,,,3727668.1601889487,0.0,4566240.878071144 
 01/23  03:00:00,,,,,,,,,4063358.997114703,0.0,7220346.652579627 
 01/23  04:00:00,,,,,,,,,6720946.373663804,0.0,4566240.878071144 
 01/23  05:00:00,,,,,,,,,6549311.057946746,0.0,4566240.878071144 
 01/23  06:00:00,,,,,,,,,5373601.253786456,0.0,4566240.878071144 
 01/23  07:00:00,,,,,,,,,5666344.207068371,0.0,8071740.504549785 
 01/23  08:00:00,,,,,,,,,29870798.442529306,0.0,9174549.63691804 
 01/23  09:00:00,,,,,,,,,25158410.619107556,0.0,9897584.94672675 
 01/23  10:00:00,,,,,,,,,22142162.966445647,0.0,8202810.191497025 
 01/23  11:00:00,,,,,,,,,19640199.982195184,0.0,7375701.344163567 
 01/23  12:00:00,,,,,,,,,17503246.0230124,0.0,7375725.153975832 
 01/23  13:00:00,,,,,,,,,16034377.1387911,0.0,4566240.878071144 
 01/23  14:00:00,,,,,,,,,13377173.873629509,0.0,7375748.927228231 
 01/23  15:00:00,,,,,,,,,8548188.143751808,0.0,4566240.878071144 
 01/23  16:00:00,,,,,,,,,7151822.761563892,0.0,7375772.651264746 
 01/23  17:00:00,,,,,,,,,13485055.548995107,0.0,4566240.878071144 
 01/23  18:00:00,,,,,,,,,15530608.76482499,0.0,10076540.095989384 
 01/23  19:00:00,,,,,,,,,15898454.845818417,0.0,8889157.495169133 
 01/23  20:00:00,,,,,,,,,0.0,0.0,7843432.211879898 
 01/23  21:00:00,,,,,,,,,331246.33638022613,0.0,7843725.83644402 
 01/23  22:00:00,,,,,,,,,1254480.0348508866,0.0,7767484.269500371 
 01/23  23:00:00,,,,,,,,,1927366.211954983,0.0,7768067.020963542 
 01/23  24:00:00,6.044791666666668,2.7427083333333333,4.498176316052455,18.580729166666668,106.10416666666667,169.99834201798993,-17.311212879936548,51269217.46933157,2405980.695608752,0.0,7767264.298434546 
 01/24  01:00:00,,,,,,,,,2801710.197850773,0.0,7220408.7874276005 
 01/24  02:00:00,,,,,,,,,3096503.489427467,0.0,4566240.878071144 
 01/24  03:00:00,,,,,,,,,3353373.425406108,0.0,4566240.878071144 
 01/24  04:00:00,,,,,,,,,3551360.9424613863,0.0,4566240.878071144 
 01/24  05:00:00,,,,,,,,,3856448.215804447,0.0,7220891.881350965 
 01/24  06:00:00,,,,,,,,,4275888.031228073,0.0,4566240.878071144 
 01/24  07:00:00,,,,,,,,,4531085.562602495,0.0,7767343.955127016 
 01/24  08:00:00,,,,,,,,,27914239.888193585,47216.83031972346,7767424.143407315 
 01/24  09:00:00,,,,,,,,,23598818.10140779,0.0,10813875.014524356 
 01/24  10:00:00,,,,,,,,,20603391.3656008,0.0,9227555.014066909 
 01/24  11:00:00,,,,,,,,,18344393.68312884,0.0,6967179.573958347 
 01/24  12:00:00,,,,,,,,,16442560.363492582,0.0,4974462.964320646 
 01/24  13:00:00,,,,,,,,,15130225.086960519,0.0,7375594.542917533 
 01/24  14:00:00,,,,,,,,,13372290.340997092,0.0,4566240.878071144 
 01/24  15:00:00,,,,,,,,,10791894.593728784,0.0,7375710.989570154 
 01/24  16:00:00,,,,,,,,,10214117.356812213,0.0,4566240.878071144 
 01/24  17:00:00,,,,,,,,,12924401.802778084,0.0,7375734.784568418 
 01/24  18:00:00,,,,,,,,,16002060.63320617,0.0,7843769.591619462 
 01/24  19:00:00,,,,,,,,,16870011.771707065,0.0,7843684.036179104 
 01/24  20:00:00,,,,,,,,,73364.3729694383,0.0,9167839.18330606 
 01/24  21:00:00,,,,,,,,,1126274.375361084,0.0,9797198.83831741 
 01/24  22:00:00,,,,,,,,,2398224.5000717416,0.0,7767450.285809461 
 01/24  23:00:00,,,,,,,,,3149165.7473349096,0.0,7767281.187343316 
 01/24  24:00:00,6.0796874999999995,3.0942708333333324,4.683626754947826,18.481770833333332,98.28645833333333,169.93855052258152,-17.106924632374334,53864141.28255698,3561444.4998887447,0.0,7767976.900974281 
 01/25  01:00:00,,,,,,,,,3873582.528631745,0.0,4566240.878071144 
 01/25  02:00:00,,,,,,,,,3976071.0568214497,0.0,4566240.878071144 
 01/25  03:00:00,,,,,,,,,3998422.807673361,0.0,7220343.536739445 
 01/25  04:00:00,,,,,,,,,4037437.2881631264,0.0,4566240.878071144 
 01/25  05:00:00,,,,,,,,,4076471.6322530173,0.0,4566240.878071144 
 01/25  06:00:00,,,,,,,,,4146074.01773166,0.0,7220907.12117608 
 01/25  07:00:00,,,,,,,,,4200242.1036471715,0.0,7767646.099016427 
 01/25  08:00:00,,,,,,,,,27374267.67940747,64921.60496730726,7767214.458013827 
 01/25  09:00:00,,,,,,,,,22875838.460684277,0.0,8202338.493812874 
 01/25  10:00:00,,,,,,,,,20274577.79483426,0.0,11470150.729497965 
 01/25  11:00:00,,,,,,,,,18269237.60889861,0.0,4849515.155831724 
 01/25  12:00:00,,,,,,,,,16728493.063332694,0.0,7375696.429544295 
 01/25  13:00:00,,,,,,,,,15868320.1736235,0.0,4566240.878071144 
 01/25  14:00:00,,,,,,,,,15306935.335778411,0.0,7375721.561427325 
 01/25  15:00:00,,,,,,,,,15761832.67946749,0.0,4566240.878071144 
 01/25  16:00:00,,,,,,,,,16724536.705167547,0.0,7375745.340194387 
 01/25  17:00:00,,,,,,,,,17138063.79867017,0.0,7375769.082471419 
 01/25  18:00:00,,,,,,,,,18615736.372340437,0.0,7843453.057156961 
 01/25  19:00:00,,,,,,,,,23538940.62302479,0.0,7844355.364240951 
 01/25  20:00:00,,,,,,,,,2689313.843284452,0.0,7843372.505304461 
 01/25  21:00:00,,,,,,,,,4252370.193938485,0.0,7844074.138666194 
 01/25  22:00:00,,,,,,,,,3243490.775415582,0.0,7767405.611330155 
 01/25  23:00:00,,,,,,,,,4722830.57366784,0.0,8873986.294876467 
 01/25  24:00:00,4.448958333333333,3.577083333333334,4.038036918187562,20.078125,5.5,169.88151666517948,-16.89735362404249,53099053.82596247,4115455.586253785,0.0,9173589.521493508 
 01/26  01:00:00,,,,,,,,,1768424.365312468,0.0,5135410.311804773 
 01/26  02:00:00,,,,,,,,,1222435.7558079036,0.0,4566240.878071144 
 01/26  03:00:00,,,,,,,,,1180272.6677129727,0.0,4566240.878071144 
 01/26  04:00:00,,,,,,,,,1180048.6644117779,0.0,7220934.446823004 
 01/26  05:00:00,,,,,,,,,1174853.6002709335,0.0,4566240.878071144 
 01/26  06:00:00,,,,,,,,,1174272.634068698,0.0,4566240.878071144 
 01/26  07:00:00,,,,,,,,,1167040.7471091282,0.0,7767931.228676181 
 01/26  08:00:00,,,,,,,,,22123801.79678713,318972.01983408123,7767214.919750607 
 01/26  09:00:00,,,,,,,,,21149034.0988847,0.0,11840063.877583673 
 01/26  10:00:00,,,,,,,,,20764001.9783112,0.0,8203021.007737778 
 01/26  11:00:00,,,,,,,,,20058391.73300185,0.0,7375465.249374481 
 01/26  12:00:00,,,,,,,,,19484685.643275343,0.0,4566240.878071144 
 01/26  13:00:00,,,,,,,,,19028211.190060034,0.0,7375676.399945078 
 01/26  14:00:00,,,,,,,,,19172759.525182348,0.0,4566240.878071144 
 01/26  15:00:00,,,,,,,,,20121293.917592626,0.0,7375719.562762177 
 01/26  16:00:00,,,,,,,,,23402348.153411068,0.0,7375743.344597863 
 01/26  17:00:00,,,,,,,,,26532285.38378962,0.0,4566240.878071144 
 01/26  18:00:00,,,,,,,,,27004298.865298763,0.0,7844024.757456249 
